lib_mrq,lib_mod_doss,lib_mod,dscom,cnit,tvv,cod_cbr,hybride,puiss_admin_98,puiss_max,typ_boite_nb_rapp,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,hc,nox,hcnox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,date_maj,Carrosserie,gamme,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
TOYOTA,86,GT86,GT86 CoupÃÂÃÂÃÂÃÂ© BoÃÂÃÂÃÂÃÂ¯te automatique 6 rapports,M10JT0VP008N822,GC/GFZN6ZN6-BLE7(7D),ES,non,12,147.0,A 6,"9,600000381","5,699999809",,164.0,"0,286000013","0,050999999","0,012",,"0,001",1328,1355,715/2007*630/2012EURO5,mars-14,COUPE,LUXE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF141161,906AC35KHMC1350NSEA22WX7,GO,non,8,95.0,M 6,"8,800000191","6,199999809",,189.0,"0,093000002","0,008","1,843000054",,"0,004",2586,3009,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF131999,906AC35KHMC1350ESEC25WB9,GO,non,9,95.0,M 6,"10,89999962",7,,224.0,"0,086000003",,"0,230000004","0,263000011",0,2586,2859,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H3 TDI (163ch) BlueMotion,M10VWGVPE03M979,2EC2KH4D1320ESEC25WA7,GO,non,10,120.0,M 6,"8,699999809","7,199999809",,203.0,"0,386000007",,"0,222000003","0,266000003","0,001",2307,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF171352,906AC35KMNE1349ESFB22WB9,GO,non,13,140.0,A 7,"11,5","7,800000191",,243.0,"0,067000002","0,014","1,845999956",,"0,002",2586,2869,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (109ch) BlueMotion,M10VWGVPE032316,2EC2KH4B1350NMED25UD9,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238999993","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (136ch) BlueMotion,M10VWGVPE03J623,2EC2KH4C1349NMEC25TA9,GO,non,9,100.0,M 6,"8,800000191","6,699999809",,197.0,"0,202999994",,"0,214000002","0,238999993","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (136ch),M10VWGVPC50U344,2EC2KN4C1320NNED24WA7,GO,non,9,100.0,M 6,"9,899999619","7,400000095",,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",1976,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (109ch) BlueMotion,M10VWGVPC49Y861,2EC2KN4B1349EMEB25SA9,GO,non,7,80.0,M 6,8,"6,400000095",,181.0,"0,398000002",,"0,232999995","0,266000003","0,001",2028,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (163ch),M10VWGVPE08M949,2EC2KN4D1320EMEA2LXE7,GO,non,10,120.0,M 6,"8,899999619","6,300000191",,189.0,"0,185000002",0,"0,105999999",,0,2356,2709,"""595/2009*64/2012EURO6",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP022K939,639/2LAA31280N1A2B2U38,GO,non,11,120.0,A 5,"10,19999981",7,,216.0,"0,078000002",,"0,224000007","0,232999995","0,001",2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 4x4 316 CDI - 37,M10MCDVPF199322,906AC35/4x4KHMD2349EMED65WA9,GO,non,11,120.0,M 6,"11,30000019","7,5",,235.0,"0,130999997",,"0,225999996","0,257999986",0,2586,2815,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP0244860,639/2LAA71305N2M3G2V27,GO,non,9,100.0,M 6,9,"6,599999905",,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP605A964,639/2LBA71280N3A2J2U37,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2350,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H3 TDI (109ch),M10VWGVPC45J462,2EC2KH4B1320ESEC24UA7,GO,non,8,80.0,M 6,"9,399999619","7,199999809",,208.0,"0,136999995",,"0,214000002","0,238000005","0,001",2307,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
AUDI,A4 LIMOUSINE,A4,A4 2.0 TDI (177ch),M10AUDVP0080503,B8LCGLCF1FM6B1002RB8KBS57MJEM1,GO,non,9,130.0,M 6,"5,5","4,099999905",,120.0,"0,186000004",,"0,133000001","0,164000005",0,1555,1555,"""715/2007*630/2012EURO5",,BERLINE,MOY-SUPER,,,,
VOLKSWAGEN,KOMBI,KOMBI,TRANSPORTER COMBI L1 2.0 TDI (140ch) 4MOTION BlueMotion,M10VWGVPD624896,7HCGCAAC320X1NNAM6500916NVR27MJG0S,GO,non,9,103.0,M 6,"9,600000381","6,5",,199.0,"0,016000001",,"0,250999987","0,273999989","0,001",1976,1976,"""715/2007*195/2013EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPJ217456,906AC30KNMC1302NMEA15SX9,GO,non,9,95.0,M 6,10,"6,599999905",,207.0,"0,48300001",,"0,221000001","0,287",0,2029,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI 4x4,M10MCDVP0259113,639/2LAA73280N2A2B2T28,GO,non,9,100.0,A 5,"11,10000038","7,400000095",,232.0,"0,061000001",,"0,228","0,240999997","0,001",2130,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (136ch) BlueMotion,M10VWGVPC507321,2EC2KN4C1320NNEB25SA7,GO,non,8,100.0,M 6,8,"6,400000095",,181.0,"0,398000002",,"0,232999995","0,266000003","0,001",1976,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP377L136,639/2LAA71305N3M3F1T28,GO,non,9,100.0,M 6,"9,399999619","6,599999905",,200.0,"0,174999997",,"0,225999996","0,247999996","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF17N471,906AC35KMNE1350EMEA22WA9,GO,non,13,140.0,M 6,"12,19999981","7,300000191",,240.0,"0,067000002","0,014","1,845999956",,"0,002",2586,2859,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (163ch),M10VWGVPE06Z831,2EC2KM4D1320NSEB24WA7,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,400999993",,"0,213","0,250999987","0,001",2279,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (163ch),M10VWGVPE06U959,2EC2KM4D1349ENEA24SE9,GO,non,10,120.0,M 6,"8,5","6,900000095",,197.0,"0,400999993",,"0,213","0,250999987","0,001",1982,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (163ch) BlueMotion,M10VWGVPE06A842,2EC2KM4D1320NSEB2MXB7,GO,non,10,120.0,M 6,"8,899999619","6,5",,194.0,"0,185000002",0,"0,105999999",,0,2356,2709,"""595/2009*64/2012EURO6",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE S,S 350,S 350 BLUETEC LIMOUSINE BVA7 FAP,M10MCDVPFX2J343,221P1BDP0NZAAB503,GO,non,16,190.0,A 7,"7,400000095","5,199999809",6.0,158.0,"0,414000005",,"0,072999999","0,116999999","0,001",1975,1975,"""715/2007*195/2013EURO6",,BERLINE,LUXE,,,,
AUDI,A3,A3,A3 2.0 TDI (184ch) quattro S trnoic,M10AUDVP0086157,8VACUNAQ1QD6D9010R8V617MMEM1,GO,non,10,135.0,A 6,"5,599999905","4,300000191",,125.0,"0,152999997",,"0,071999997","0,108000003",0,1470,1470,"""715/2007*630/2012EURO6",,BERLINE,MOY-INFER,,,,
LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE Si4 COUPE BVA9 4PL,M1GJLRVP000Y224,LVJ3MV2FF4T1,ES,non,15,177.0,A 9,"10,30000019","6,400000095",,181.0,"0,707000017","0,055","0,004",,"0,002",1690,1855,"""715/2007*630/2012EURO5",,TS TERRAINS/CHEMINS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPF17Y870,906AC35KNMC1349EMFC25SB9,GO,non,9,95.0,A 7,"9,899999619","7,199999809",,216.0,"0,100000001",,"0,246999994","0,252999991","0,001",2052,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (136ch) BlueMotion,M10VWGVPE08E808,2EC2KN4C1350EMED25WD9,GO,non,9,100.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238999993","0,001",2028,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP041S989,639/2LAA31305N3A2C2T28,GO,non,11,120.0,A 5,"10,10000038","6,900000095",,213.0,"0,078000002",,"0,224000007","0,232999995","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (163ch) BlueMotion,M10VWGVPE07P237,2EC2KM4D1349NSEB25WA9,GO,non,10,120.0,M 6,"8,300000191","6,900000095",,195.0,"0,400999993",,"0,213","0,250999987","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 37,M10MCDVPF13A268,906AC30KNMD1302NMFA15TA9,GO,non,10,120.0,A 7,"9,800000191",7,8.0,211.0,"0,093000002",,"0,263999999","0,27700001","0,001",2076,2185,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE E,E 220,E 220 CDI SHOOTING BRAKE BVA7 FAP,M10MCDVPGU4U257,212KJ2S2M0NZCCB5A2,GO,non,9,125.0,A 7,"6,400000095","4,800000191",,141.0,"0,116999999",,"0,135000005","0,153999999",0,1845,1845,"""715/2007*195/2013EURO5",,BREAK,LUXE,,,,
LEXUS,LS600,LS,LS 600h V8 5.0L hybride,M10LEXVP0000399,HF4(a)UVF45(E)UVF45R-AEXGHW(4F),EH,oui,28,290.0,V 0,"10,5","7,5",,199.0,"0,294999987","0,032000002","0,016000001",,"0,002",2345,2345,715/2007*195/2013EURO5,mars-14,BERLINE,LUXE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPJ858738,906AC35KMMC1320NMEA25VX9,GO,non,9,95.0,M 6,10,"6,599999905",,207.0,"0,48300001",,"0,221000001","0,287",0,2356,2559,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP606E482,639/2LBB61305N1A1J2T37,GO,non,15,165.0,A 5,"10,89999962",7,,221.0,"0,361000001",,"0,256999999","0,289000005",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP6042303,639/2LAA71305N2M3F2V27,GO,non,9,100.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (163ch),M10VWGVPE07N272,2EC2KM4D1350ELEB24VD9,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,400999993",,"0,213","0,250999987","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP371Z871,639/2KAA31280N1A2F2U39,GO,non,11,120.0,A 5,"10,19999981",7,,216.0,"0,078000002",,"0,224000007","0,232999995","0,001",2186,2200,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF13D429,906AC35KHMC1320NLEB25UA7,GO,non,9,95.0,M 6,"10,30000019","6,800000191",,213.0,"0,48300001",,"0,221000001","0,287",0,2270,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE CLA,CLA 180,CLA 180 CDI BVA7 FAP,M10MCDVPGE0J944,245G2312M2MZAAB540,GO,non,5,80.0,A 7,"4,800000191","3,400000095",,102.0,"0,248999998",,"0,143999994","0,159999996","0,001",1475,1475,"""715/2007*195/2013EURO5",,BERLINE,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP6048963,639/2LAB61305N1A1G2T37,GO,non,15,165.0,A 5,"10,89999962",7,,221.0,"0,361000001",,"0,256999999","0,289000005",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (163ch) BlueMotion,M10VWGVPE09M269,2EC2KN4D1349ENEB25WA9,GO,non,10,120.0,M 6,"8,300000191","6,900000095",,195.0,"0,400999993",,"0,213","0,250999987","0,001",1976,2800,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP371R924,639/2KAA31280N2A2G2U29,GO,non,11,120.0,A 5,"10,19999981",7,,216.0,"0,078000002",,"0,224000007","0,232999995","0,001",2186,2200,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE E,E 500,E 500 BERLINE BVA7,M10MCDVPGW71514,212J07VM0NZCCB400,ES,non,30,300.0,A 7,"12,60000038","6,699999809",,209.0,"0,600000024","0,064999998","0,028000001",,"0,001",1925,1925,"""715/2007*195/2013EURO5",,BERLINE,LUXE,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP3761189,639/2KAA31280N3M3J1U29,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,174999997",,"0,225999996","0,247999996","0,001",2186,2200,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE B,B 160,B 160 CDI BVM6 FAP,M10MCDVPFZ94258,245GM211M2AZAAB500,GO,non,5,66.0,M 6,"4,900000095","3,700000048",,108.0,"0,189999998",,"0,140000001","0,167999998",0,1435,1435,"""715/2007*195/2013EURO5",,MONOSPACE COMPACT,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP604S038,639/2LAA71280N3M3F2T27,GO,non,9,100.0,M 6,"8,800000191","6,400000095",,190.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP603S876,639/2LAA71280N2A2B2S37,GO,non,9,100.0,A 5,"9,899999619","6,699999809",,208.0,"0,041999999",,"0,189999998","0,201000005","0,001",2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVP607H642,639/2KAA31305N2M3D1V39,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (109ch) BlueMotion,M10VWGVPC476871,2EC2KM4B1350NSED25WB9,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238000005","0,001",2279,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
RENAULT,MEGANE,MEGANE,MEGANE Berline Nouvelle dCi (95ch) eco2,M10RENVP407T510,BZ0R02,GO,non,5,70.0,M 6,"4,800000191","3,599999905",4.0,105.0,"0,317000002",,"0,138999999","0,164000005",0,1290,1290,715/2007*195/2013EURO5,mars-14,BERLINE,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (136ch) BlueMotion,M10VWGVPC486288,2EC2KM4C1349NMEB25VA9,GO,non,9,100.0,M 6,8,"6,699999809",,189.0,"0,398000002",,"0,232999995","0,266000003","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP374V440,639/2LAB61305N2A1G2U27,GO,non,15,165.0,A 5,"10,89999962","7,199999809",,226.0,"0,352999985",,"0,252999991","0,282000005","0,002",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP021G997,639/2KAA71280N2A2D2S39,GO,non,9,100.0,A 5,10,"6,800000191",8.0,211.0,"0,078000002",,"0,224000007","0,232999995","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVPG09D362,639/2KAA71305N2M3F2V29,GO,non,9,100.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (163ch) BlueMotion,M10VWGVPE04H197,2EC2KH4D1349EMEC25VA9,GO,non,10,120.0,M 6,"8,699999809","7,199999809",,203.0,"0,386000007",,"0,222000003","0,266000003","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF15J300,906AC35KMMC1320NNFC25SB9,GO,non,9,95.0,A 7,"9,899999619","7,199999809",,216.0,"0,100000001",,"0,246999994","0,252999991","0,001",2006,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP021Z240,639/2KAA11320E3M4E2T29,GO,non,7,70.0,M 6,"9,300000191","6,599999905",,200.0,"0,097000003",,"0,243000001","0,263000011","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP373K491,639/2LAA31305N3M3D2T37,GO,non,10,120.0,M 6,"8,899999619","6,5",,192.0,"0,174999997",,"0,225999996","0,247999996","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF16S865,906AC35KMMD1350ELFA23WA9,GO,non,10,120.0,A 7,"9,399999619","6,599999905",,201.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2859,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 122 CDI,M10MCDVP602E705,639/2KAB61305N2A1C2T39,GO,non,15,165.0,A 5,"10,89999962",7,,221.0,"0,361000001",,"0,256999999","0,289000005",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE C,C 63 AMG,C 63 AMG STATION WAGON BVA7,M10AMGVP000U219,204KAMGH27CM0NZAAR50A,ES,non,40,358.0,A 7,"18,60000038","8,5",,285.0,"0,301999986","0,028000001","0,034000002",,,1795,1795,715/2007*630/2012EURO5,mars-14,BREAK,SUPERIEURE,,,,
MERCEDES,VITO,VITO,COMBI 110 CDI,M10MCDVP371M761,639/2KAA11280N1M4J2S29,GO,non,7,70.0,M 6,"9,199999809","6,5",,198.0,"0,097000003",,"0,243000001","0,263000011","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (136ch),M10VWGVPC481441,2EC2KM4C1350EMED24UB9,GO,non,9,100.0,M 6,"9,899999619","7,400000095",,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP377Z247,639/2LAB61305N3A1K2V38,GO,non,15,165.0,A 5,"10,89999962","7,199999809",,226.0,"0,352999985",,"0,252999991","0,282000005","0,002",2356,2525,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP608Z005,639/2LAA31280N3M3C1T27,GO,non,10,120.0,M 6,"9,399999619","6,599999905",,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVPG10P698,639/2KAA31305N3M3C1V29,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPJ21K300,906AC30KMMC1300NMFA15SA9,GO,non,9,95.0,A 7,"9,699999809","6,900000095",,208.0,"0,093000002",,"0,263999999","0,27700001","0,001",2065,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI 4x4,M10MCDVP022Y590,639/2KAA73305N2A2F2U29,GO,non,10,100.0,A 5,"11,19999981","7,5",,234.0,"0,061000001",,"0,228","0,240999997","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch) BlueMotion,M10VWGVPC499606,2EC2KM4D1350NMEC25TD9,GO,non,10,120.0,M 6,"8,699999809","7,199999809",,203.0,"0,388000011",,"0,222000003","0,266000003","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP374M334,639/2LAB61280N3A1D2T28,GO,non,15,165.0,A 5,"10,80000019","7,099999905",,224.0,"0,352999985",,"0,252999991","0,282000005","0,002",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP603C217,639/2LAA31305N1A2J2U28,GO,non,11,120.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP606U135,639/2LBA71305N3A2B2U37,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,214.0,"0,041999999",,"0,189999998","0,201000005","0,001",2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H3 TDI (109ch) BlueMotion,M10VWGVPC45P661,2EC2KH4B1349NLED25VB9,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238000005","0,001",2246,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPJ21U310,906AC30KMMC1300NNFA15UA9,GO,non,9,95.0,A 7,"9,800000191","7,099999905",,213.0,"0,093000002",,"0,263999999","0,27700001","0,001",2186,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (136ch),M10VWGVPE08W499,2EC2KN4C1320ENED24SA7,GO,non,9,100.0,M 6,"9,899999619","7,400000095",,218.0,"0,136999995",,"0,214000002","0,238999993","0,001",1976,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (136ch) BlueMotion,M10VWGVPC50H428,2EC2KN4C1349ENED25TA9,GO,non,9,100.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238000005","0,001",1976,2800,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H3 TDI (163ch),M10VWGVPC46T593,2EC2KH4D1320NSEB24UB7,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,409000009",,"0,213","0,25","0,001",2307,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch),M10VWGVPE06R956,2EC2KM4D1349EMEC2LXB9,GO,non,10,120.0,M 6,"10,10000038","6,599999905",,207.0,"0,185000002",0,"0,105999999",,0,2356,2849,"""595/2009*64/2012EURO6",,MINIBUS,MOY-INFER,,,,
