lib_mrq,lib_mod_doss,lib_mod,dscom,cnit,tvv,cod_cbr,hybride,puiss_admin_98,puiss_max,typ_boite_nb_rapp,conso_urb,conso_exurb,conso_mixte,co2,co_typ_1,hc,nox,hcnox,ptcl,masse_ordma_min,masse_ordma_max,champ_v9,date_maj,Carrosserie,gamme,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP3726647,639/2KAA71305N3M3B2V29,GO,non,9,100.0,M 6,9,"6,599999905",,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2356,2450,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVPG11N379,639/2LAA71280N1M3G1U28,GO,non,9,100.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 116 CDI,M10MCDVPG11H980,639/2KAA31280N1M3G1T38,GO,non,10,120.0,M 6,"9,399999619","6,599999905",,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (109ch) BlueMotion,M10VWGVPE05Z408,2EC2KM4B1350EMEB25UA9,GO,non,7,80.0,M 6,8,"6,400000095",,181.0,"0,393000007",,"0,232999995","0,266000003","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (163ch) BlueMotion,M10VWGVPE07R689,2EC2KM4D1350NNEC25UA9,GO,non,10,120.0,M 6,"8,699999809","7,199999809",,203.0,"0,386000007",,"0,222000003","0,266000003","0,001",1982,2805,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 30 L2H1 TDI (136ch) BlueMotion,M10VWGVPB30R961,2EC1KN4C1319NMEB15UA7,GO,non,8,100.0,M 6,8,"6,400000095",,181.0,"0,398000002",,"0,232999995","0,266000003","0,001",2005,2739,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVPG118425,639/2LAA71280N3M3D1T28,GO,non,9,100.0,M 6,"9,399999619","6,599999905",,200.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (163ch),M10VWGVPE090211,2EC2KN4D1349EMEB2LXA9,GO,non,10,120.0,M 6,"9,600000381","6,699999809",,202.0,"0,185000002",0,"0,105999999",,0,2356,2849,"""595/2009*64/2012EURO6",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (163ch),M10VWGVPC49P428,2EC2KM4D1350ENEA24WE9,GO,non,10,120.0,M 6,"8,5","6,900000095",,197.0,"0,409000009",,"0,213","0,25","0,001",1982,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
CITROEN,C3,C3,C3 e-HDi (90ch) BVM,M10CTRVP012R644,SC9HPK/1S,GO,non,4,68.0,M 5,"4,300000191","3,200000048",,95.0,"0,351000011",,"0,143999994","0,213","0,001",1160,1160,"""715/2007*195/2013EURO5",,BERLINE,INFERIEURE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF15W870,906AC35KMMC1350ELFB25VB9,GO,non,9,95.0,A 7,"9,899999619","7,099999905",,216.0,"0,086999997",,"0,275000006","0,287",0,2356,2585,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
LEXUS,CT200H,CT,CT 200h,M10LEXVP000M263,A10(a)ZWA10(H)ZWA10R-AHXBBW(4B),EH,oui,5,73.0,V 0,"4,099999905",4,,94.0,"0,187000006","0,028000001","0,003",,,1485,1540,715/2007*566/2011EURO5,mars-14,BERLINE,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP604P131,639/2LAA71305N1A2J2T28,GO,non,9,100.0,A 5,10,"6,800000191",8.0,211.0,"0,041999999",,"0,189999998","0,201000005","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP372N470,639/2KAA71280N3M3B2T29,GO,non,9,100.0,M 6,"8,899999619","6,5",,192.0,"0,174999997",,"0,225999996","0,247999996","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP375R725,639/2LAA31280N2M3C2U28,GO,non,10,120.0,M 6,9,"6,599999905",,195.0,"0,174999997",,"0,225999996","0,247999996","0,001",2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP605H062,639/2LAB61305N2A1G2V38,GO,non,15,165.0,A 5,"10,89999962","7,099999905",,224.0,"0,361000001",,"0,256999999","0,289000005",0,2356,2525,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
OPEL,INSIGNIA,INSIGNIA,INSIGNIA 5P 2.0 CDTI BI-TURBO (192ch) Start/Stop BVM6,M10PELVP1931517,0G-ACAHFC12BA1P3FMSA5,GO,non,10,,M 6,"5,800000191","4,099999905",,125.0,"0,231000006",,"0,119000003","0,137999997",0,1788,1788,"""715/2007*459/2012EURO5",,BERLINE,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF179421,906AC35KMNE1349NNFB22WB6,GO,non,13,140.0,A 7,"11,5","7,800000191",,243.0,"0,067000002","0,014","1,845999956",,"0,002",2586,2842,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVPG11U835,639/2LBA71280N1M3J1U27,GO,non,9,100.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2350,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H3 TDI (163ch),M10VWGVPC46J486,2EC2KH4D1320ESEA24UE7,GO,non,10,120.0,M 6,"8,5","6,900000095",,197.0,"0,409000009",,"0,213","0,25","0,001",2307,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (163ch),M10VWGVPC46Z890,2EC2KH4D1350EMEC24TA9,GO,non,10,120.0,M 6,"9,399999619","7,199999809",8.0,210.0,"0,388000011",,"0,222000003","0,266000003","0,001",2100,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP374E326,639/2LAB61280N3A1C2S28,GO,non,15,165.0,A 5,"10,80000019","7,099999905",,223.0,"0,352999985",,"0,252999991","0,282000005","0,002",2075,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP603M554,639/2LAA31305N3M3G2T27,GO,non,10,120.0,M 6,"8,800000191","6,400000095",,190.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE E,E 250,E 250 CDI STATION WAGON BVA7 FAP,M10MCDVPFY68424,212KJ2S3M0NZCCA500,GO,non,11,150.0,A 7,"6,300000191","4,599999905",,135.0,"0,093999997",,"0,148000002","0,159999996",0,1885,1885,"""715/2007*195/2013EURO5",,BREAK,LUXE,,,,
LAND ROVER,RANGE ROVER SPORT,RANGE ROVER SPORT,NOUVEAU RANGE ROVER SPORT TDV6 (258ch) 5PL 3000kg 210 km/h,M1GJLRVP000P409,LWS5CC2FA5A1,GO,non,16,190.0,A 8,"8,300000191","6,699999809",,194.0,"0,180999994",,"0,174999997","0,202999994",0,2183,2183,715/2007*630/2012EURO,mars-14,TS TERRAINS/CHEMINS,LUXE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 319 CDI,M10MCDVPF150026,906AC35KHNE1350NLCB2KWB6,GO,non,13,140.0,A 5,"12,5",9,,272.0,"0,067000002","0,014","1,845999956",,"0,002",2586,3026,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE S,S 350,S 350 BLUETEC 4MATIC LIMOUSINE BVA7 FAP,M10MCDVPGY7S406,221P1BDP1NZAAA400,GO,non,15,185.0,A 7,"7,400000095","5,099999905",,156.0,"0,361000001",,"0,059","0,097000003","0,001",2045,2045,"""715/2007*195/2013EURO6",,BERLINE,LUXE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H3 TDI (163ch),M10VWGVPC466448,2EC2KH4D1320EMEA24VE7,GO,non,10,120.0,M 6,"8,5","6,900000095",,197.0,"0,409000009",,"0,213","0,25","0,001",2100,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (109ch),M10VWGVPC475640,2EC2KM4B1350EMED24UA9,GO,non,8,80.0,M 6,"9,899999619","7,400000095",,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF13V386,906AC35KHMC1320EMEC25UA9,GO,non,9,95.0,M 6,"10,89999962","6,900000095",,222.0,"0,086000003",,"0,230000004","0,263000011",0,2186,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER 316 - 37,M10MCDVP3154824,906AC30KNF71319NMCE11WA9,ES,non,12,115.0,A 5,"15,69999981","10,10000038",,289.0,,,,,,2586,2589,,mars-14,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (163ch),M10VWGVPC48M717,2EC2KM4D1320EMEB24UB7,GO,non,10,120.0,M 6,"8,899999619",7,,203.0,"0,409000009",,"0,213","0,25","0,001",2064,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP602R038,639/2KAA71280N2A2A2S29,GO,non,9,100.0,A 5,"9,899999619","6,699999809",,208.0,"0,041999999",,"0,189999998","0,201000005","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP6081855,639/2LBA31305N1M3F1W37,GO,non,10,120.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2586,2600,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP0223243,639/2KAA71305N2A2J2T39,GO,non,9,100.0,A 5,"10,10000038","6,900000095",,213.0,"0,078000002",,"0,224000007","0,232999995","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF12V872,906AC30KMMD1280NNFB15SA7,GO,non,10,120.0,A 7,"9,800000191","6,900000095",8.0,211.0,"0,086999997",,"0,275000006","0,287",0,1983,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 3.5 E,M10MCDVP606A866,639/2KAC91280N3A4H7S36,ES,non,18,190.0,A 5,"16,29999924","9,300000191",,279.0,"0,226999998","0,030999999","0,029999999",,,1956,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.5 E,M10MCDVP374G522,639/2LAC91280N2A4H7U28,ES,non,18,190.0,A 5,"16,5","9,5",,284.0,"0,226999998","0,030999999","0,029999999",,,2186,2275,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H3 TDI (136ch) BlueMotion,M10VWGVPC46B065,2EC2KH4C1320NSED25VB7,GO,non,9,100.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238000005","0,001",2307,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVP3777025,639/2LAA71305N1M3B1S27,GO,non,9,100.0,M 6,"9,300000191","6,5",,198.0,"0,174999997",,"0,225999996","0,247999996","0,001",2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MASERATI,QUATTROPORTE GTS,QUATTROPORTE,QUATTROPORTE GTS,M10MASVP000B030,M1566A24,ES,non,44,390.0,A 8,"17,39999962","8,5",,274.0,"0,356999993","0,050999999","0,035",,"0,003",2025,2025,715/2007*566/2011EURO5,mars-14,BERLINE,LUXE,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP6073980,639/2LAA31280N2M3G1S38,GO,non,10,120.0,M 6,"9,300000191","6,5",,198.0,"0,046",,"0,196999997","0,216000006",0,2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L4H2 TDI (109ch),M10VWGVPC47D321,2EC2KM4B1320NSED24WB7,GO,non,8,80.0,M 6,"9,899999619","7,400000095",,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",2279,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 4x4 213 CDI - 32,M10MCDVPF19U282,906AC35/4x4KHMC2350ESEE62WB9,GO,non,9,95.0,M 6,"11,10000038","7,099999905",,227.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2859,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 37,M10MCDVPF13B197,906AC30KNMD1299NMEB15UA9,GO,non,11,120.0,M 6,"10,30000019","6,800000191",,213.0,"0,48300001",,"0,221000001","0,287",0,2186,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.0 CDI,M10MCDVPG118486,639/2LAA71305N1M3J1U27,GO,non,9,100.0,M 6,"9,5","6,699999809",,203.0,"0,046",,"0,196999997","0,216000006",0,2186,2355,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI 4x4,M10MCDVP6039771,639/2LAA33305N3A2G2T28,GO,non,11,120.0,A 5,11,"7,300000191",,230.0,"0,006",,"0,210999995","0,219999999",0,2155,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP373R242,639/2LAA31280N3A2D2T28,GO,non,11,120.0,A 5,"10,10000038","6,900000095",,213.0,"0,078000002",,"0,224000007","0,232999995","0,001",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (136ch) BlueMotion,M10VWGVPC48V471,2EC2KM4C1350ENEB25UA9,GO,non,8,100.0,M 6,8,"6,400000095",,181.0,"0,398000002",,"0,232999995","0,266000003","0,001",1982,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 37,M10MCDVPF17Z156,906AC35KMMD1350NMFB25VB9,GO,non,11,120.0,A 7,"9,899999619","7,099999905",,216.0,"0,086999997",,"0,275000006","0,287",0,2356,2585,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,CLASSE S,S 300,S 300 BLUETEC HYBRID LIMOUSINE BVA7 FAP,M10MCDVPGY7Y351,221P105P0NZAAB502,GH,oui,11,150.0,A 7,"4,800000191","4,599999905",,123.0,"0,222000003",,"0,061000001","0,085000001","0,001",2035,2035,"""715/2007*195/2013EURO6",,BERLINE,LUXE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H1 TDI (136ch),M10VWGVPC50B264,2EC2KN4C1320ENED24WA7,GO,non,9,100.0,M 6,"9,899999619","7,400000095",,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",1976,2709,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP604E933,639/2LAB61305N1A1D2V27,GO,non,15,165.0,A 5,"10,89999962","7,099999905",,224.0,"0,361000001",,"0,256999999","0,289000005",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI 4x4,M10MCDVP602X494,639/2KAA73305N1A2F2T29,GO,non,9,100.0,A 5,11,"7,300000191",,230.0,"0,006",,"0,210999995","0,219999999",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
BMW,SERIE 4,430,"""430d CoupÃÂÃÂÃÂÃÂ© (Jantes 18"""" mixtes et 19"""")""",M10BMWVP015P192,3C3P715A240000,GO,non,15,190.0,A 8,"5,800000191","4,599999905",5.0,132.0,"0,226999998",,"0,153999999","0,174999997",0,1615,1615,"""715/2007*195/2013EURO5",,COUPE,MOY-SUPER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP022Y177,639/2KAA71305N1M3D2S39,GO,non,9,100.0,M 6,"8,800000191","6,400000095",,190.0,"0,174999997",,"0,225999996","0,247999996","0,001",1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 30 L2H1 TDI (109ch) BlueMotion,M10VWGVPE29K944,2EC1KN4B1319NMEB15UA7,GO,non,7,80.0,M 6,8,"6,400000095",,181.0,"0,393000007",,"0,232999995","0,266000003","0,001",2005,2739,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
KIA,RIO,RIO,RIO 1.1 Diesel CRDi (75ch) ISG BVM 6 3P,M10K1AVP0014985,UBF5D11M63AY1,GO,non,4,55.0,M 6,"3,900000095","3,299999952",,94.0,"0,213",,"0,114","0,142000005",0,1200,1279,715/2007*195/2013EURO5,mars-14,BERLINE,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (163ch),M10VWGVPE09P235,2EC2KN4D1349EMEC2LXA9,GO,non,10,120.0,M 6,"10,10000038","6,599999905",,207.0,"0,185000002",0,"0,105999999",,0,2356,2849,"""595/2009*64/2012EURO6",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG11Z064,639/2LAA31280N3M3G1S37,GO,non,10,120.0,M 6,"9,300000191","6,5",,198.0,"0,046",,"0,196999997","0,216000006",0,2075,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
NISSAN,JUKE,JUKE,JUKE 1.6 Turbo BVM6,M10NSSVP0205531,F15BB01,ES,non,11,140.0,M 6,"9,100000381","5,599999905",,159.0,"0,307000011","0,029999999","0,006",,"0,003",1325,1350,"""715/2007*195/2013EURO5",,TS TERRAINS/CHEMINS,INFERIEURE,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF141125,906AC35KHMC1350NMFB22WA9,GO,non,9,95.0,A 7,"9,600000381","6,900000095",,209.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2851,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L1H2 TDI (109ch) BlueMotion,M10VWGVPC47C550,2EC2KM4B1349NNED25SA9,GO,non,8,80.0,M 6,"9,300000191","7,300000191",8.0,209.0,"0,136999995",,"0,214000002","0,238000005","0,001",1982,2805,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG13C172,639/2LBA31280N1M3K2S37,GO,non,10,120.0,M 6,"8,699999809","6,300000191",,187.0,"0,046",,"0,196999997","0,216000006",0,2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,CLASSE E,E 63 AMG,E 63 AMG 4MATIC WAGON STATION BVA7,M10MCDVPFY68582,212KJ27UP1RZCCA500,ES,non,47,410.0,A 7,"14,39999962","8,199999809",,246.0,"0,305000007","0,045000002","0,039000001",,0,2025,2025,"""715/2007*195/2013EURO6",,BREAK,LUXE,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H1 TDI (136ch),M10VWGVPC50B519,2EC2KN4C1350EMEB24VA9,GO,non,9,100.0,M 6,"8,600000381","6,900000095",,197.0,"0,398000002",,"0,232999995","0,266000003","0,001",2028,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L3H2 TDI (136ch),M10VWGVPE06J329,2EC2KM4C1350NLED24UD9,GO,non,9,100.0,M 6,"9,899999619","7,400000095",,218.0,"0,136999995",,"0,214000002","0,238999993","0,001",2219,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 37,M10MCDVPF15V930,906AC35KMMC1350EMFB25UB9,GO,non,9,95.0,A 7,"9,899999619","7,099999905",,216.0,"0,086999997",,"0,275000006","0,287",0,2186,2355,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
VOLKSWAGEN,CRAFTER,CRAFTER,CRAFTER COMBI 35 L2H2 TDI (109ch),M10VWGVPC471381,2EC2KM4B1349EMED24WB9,GO,non,8,80.0,M 6,"9,899999619","7,400000095",,218.0,"0,136999995",,"0,214000002","0,238000005","0,001",2064,2815,"""715/2007*195/2013EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPJ217359,906AC30KMMC1302NNFC15VA9,GO,non,9,95.0,A 7,"10,10000038","7,400000095",,222.0,"0,100000001",,"0,246999994","0,252999991","0,001",2356,2424,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 122 CDI,M10MCDVP602P583,639/2KAB61280N1A1D2U39,GO,non,15,165.0,A 5,"10,89999962","7,099999905",,224.0,"0,361000001",,"0,256999999","0,289000005",0,2186,2200,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 113 CDI,M10MCDVP610A862,639/2KAA71320E2M3C2V28,GO,non,9,100.0,M 6,"8,899999619","6,5",,193.0,"0,046",,"0,196999997","0,216000006",0,2356,2585,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 4x4 213 CDI - 32,M10MCDVPF193219,906AC35/4x4KHMC2349EMED62WA9,GO,non,9,95.0,M 6,"10,39999962",7,,215.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2869,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVPG12C913,639/2LAA31305N2M3K2T37,GO,non,10,120.0,M 6,"8,800000191","6,400000095",,190.0,"0,046",,"0,196999997","0,216000006",0,2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP603E352,639/2LAA31305N2A2J2S27,GO,non,10,120.0,A 5,"9,899999619","6,699999809",,208.0,"0,041999999",,"0,189999998","0,201000005","0,001",2050,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,VIANO,VIANO,VIANO 2.2 CDI,M10MCDVP608G737,639/2LBA31280N1M3C1S37,GO,non,10,120.0,M 6,"9,300000191","6,5",,198.0,"0,046",,"0,196999997","0,216000006",0,2025,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 32,M10MCDVPF182704,906AC35KNMD1349NNEC25SA9,GO,non,11,120.0,M 6,"10,69999981","6,699999809",,216.0,"0,086000003",,"0,230000004","0,263000011",0,1976,2075,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 43,M10MCDVPF15G854,906AC35KMMC1350ELED22WA9,GO,non,9,95.0,M 6,"10,19999981","6,800000191",8.0,210.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2859,"""2005/55*2008/74EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VIANO,VIANO,VIANO 3.0 CDI,M10MCDVP3744449,639/2LAB61305N2A1J2T37,GO,non,15,165.0,A 5,"10,80000019","7,099999905",,224.0,"0,352999985",,"0,252999991","0,282000005","0,002",2076,2185,"""715/2007*692/2008EURO5",,MINIBUS,MOY-SUPER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 213 CDI - 32,M10MCDVPF16E003,906AC35KMMC1350ENFB25WA9,GO,non,9,95.0,A 7,10,"7,300000191",,218.0,"0,086999997",,"0,275000006","0,287",0,2586,2715,"""715/2007*566/2011EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,VITO,VITO,COMBI 122 CDI,M10MCDVP611V167,639/2KAB61280N3A1D2S38,GO,non,15,165.0,A 5,"10,89999962",7,,221.0,"0,361000001",,"0,256999999","0,289000005",0,1976,2075,"""715/2007*692/2008EURO5",,MINIBUS,MOY-INFER,,,,
MERCEDES,SPRINTER,SPRINTER,SPRINTER COMBI 316 CDI - 43,M10MCDVPF17J006,906AC35KMMD1350ESCD2KWB9,GO,non,11,120.0,A 5,"10,89999962","8,399999619",,246.0,"0,093000002","0,008","1,843000054",,"0,004",2586,2859,"""2005/55*2008/74EEV",,MINIBUS,MOY-INFER,,,,
RENAULT,CLIO,CLIO,Nouvelle CLIO Graphite EnergyTCe (90ch) eco2,M10RENVP3158908,5R5A0H,ES,non,5,66.0,M 5,"5,599999905","3,900000095",,105.0,"0,465999991","0,071000002","0,015",,,1084,1084,715/2007*630/2012EURO5,mars-14,BERLINE,INFERIEURE,,,,
